행정동명,행정동코드,법정동명,법정동코드,총인구수,총가구수,가구당인구수,평균소득금액,시,구,동,구_동숫자,구_동
서울특별시 강남구 일원2동,1168074000,대치동,1168010600,16809,6927,2.43,13523.29,서울특별시,강남구,일원2동,강남구 일원2동,강남구 일원동
서울특별시 강남구 일원2동,1168074000,일원동,1168011400,16809,6927,2.43,10611.15,서울특별시,강남구,일원2동,강남구 일원2동,강남구 일원동
서울특별시 강남구 수서동,1168075000,수서동,1168011500,14617,7420,1.97,13308.37,서울특별시,강남구,수서동,강남구 수서동,강남구 수서동
서울특별시 송파구 풍납1동,1171051000,풍납동,1171010300,14533,6357,2.29,5283.76,서울특별시,송파구,풍납1동,송파구 풍납1동,송파구 풍납동
서울특별시 송파구 풍납2동,1171052000,풍납동,1171010300,24780,9929,2.5,5283.76,서울특별시,송파구,풍납2동,송파구 풍납2동,송파구 풍납동
서울특별시 송파구 거여1동,1171053100,거여동,1171011300,12520,5075,2.47,5404.38,서울특별시,송파구,거여1동,송파구 거여1동,송파구 거여동
서울특별시 송파구 거여2동,1171053200,거여동,1171011300,16707,6846,2.44,5404.38,서울특별시,송파구,거여2동,송파구 거여2동,송파구 거여동
서울특별시 송파구 마천1동,1171054000,마천동,1171011400,19141,7996,2.39,4974.27,서울특별시,송파구,마천1동,송파구 마천1동,송파구 마천동
서울특별시 송파구 마천2동,1171055000,마천동,1171011400,19006,7877,2.41,4974.27,서울특별시,송파구,마천2동,송파구 마천2동,송파구 마천동
서울특별시 송파구 방이1동,1171056100,방이동,1171011100,15513,5816,2.67,8640.37,서울특별시,송파구,방이1동,송파구 방이1동,송파구 방이동
서울특별시 송파구 방이2동,1171056200,방이동,1171011100,25724,13425,1.92,8640.37,서울특별시,송파구,방이2동,송파구 방이2동,송파구 방이동
서울특별시 송파구 오륜동,1171056600,방이동,1171011100,18040,5509,3.27,8640.37,서울특별시,송파구,오륜동,송파구 오륜동,송파구 오륜동
서울특별시 송파구 오금동,1171057000,오금동,1171011200,38255,14452,2.65,6735.62,서울특별시,송파구,오금동,송파구 오금동,송파구 오금동
서울특별시 송파구 송파1동,1171058000,송파동,1171010400,24181,11525,2.1,8696.54,서울특별시,송파구,송파1동,송파구 송파1동,송파구 송파동
서울특별시 송파구 송파2동,1171059000,송파동,1171010400,19634,7071,2.78,8696.54,서울특별시,송파구,송파2동,송파구 송파2동,송파구 송파동
서울특별시 송파구 석촌동,1171060000,석촌동,1171010500,32265,15768,2.05,9495.45,서울특별시,송파구,석촌동,송파구 석촌동,송파구 석촌동
서울특별시 송파구 삼전동,1171061000,삼전동,1171010600,30630,14804,2.07,9961.98,서울특별시,송파구,삼전동,송파구 삼전동,송파구 삼전동
서울특별시 송파구 가락본동,1171062000,가락동,1171010700,26409,10824,2.44,7281.91,서울특별시,송파구,가락본동,송파구 가락본동,송파구 가락본동
서울특별시 송파구 가락1동,1171063100,가락동,1171010700,26796,9568,2.8,7281.91,서울특별시,송파구,가락1동,송파구 가락1동,송파구 가락동
서울특별시 송파구 가락2동,1171063200,가락동,1171010700,31680,11624,2.73,7281.91,서울특별시,송파구,가락2동,송파구 가락2동,송파구 가락동
서울특별시 송파구 문정1동,1171064100,문정동,1171010800,19910,7952,2.5,6878.3,서울특별시,송파구,문정1동,송파구 문정1동,송파구 문정동
서울특별시 송파구 문정2동,1171064200,문정동,1171010800,28006,14735,1.9,6878.3,서울특별시,송파구,문정2동,송파구 문정2동,송파구 문정동
서울특별시 송파구 문정2동,1171064200,장지동,1171010900,28006,14735,1.9,4886.9,서울특별시,송파구,문정2동,송파구 문정2동,송파구 문정동
서울특별시 송파구 장지동,1171064600,문정동,1171010800,29489,11500,2.56,6878.3,서울특별시,송파구,장지동,송파구 장지동,송파구 장지동
서울특별시 송파구 장지동,1171064600,장지동,1171010900,29489,11500,2.56,4886.9,서울특별시,송파구,장지동,송파구 장지동,송파구 장지동
서울특별시 송파구 위례동,1171064700,장지동,1171010900,28124,9067,3.1,4886.9,서울특별시,송파구,위례동,송파구 위례동,송파구 위례동
서울특별시 송파구 위례동,1171064700,거여동,1171011300,28124,9067,3.1,5404.38,서울특별시,송파구,위례동,송파구 위례동,송파구 위례동
서울특별시 송파구 잠실본동,1171065000,잠실동,1171010100,28310,14249,1.99,10345.83,서울특별시,송파구,잠실본동,송파구 잠실본동,송파구 잠실본동
서울특별시 송파구 잠실2동,1171067000,잠실동,1171010100,34351,11048,3.11,10345.83,서울특별시,송파구,잠실2동,송파구 잠실2동,송파구 잠실동
서울특별시 송파구 잠실3동,1171068000,잠실동,1171010100,33424,11282,2.96,10345.83,서울특별시,송파구,잠실3동,송파구 잠실3동,송파구 잠실동
서울특별시 송파구 잠실7동,1171072000,잠실동,1171010100,9120,3165,2.88,10345.83,서울특별시,송파구,잠실7동,송파구 잠실7동,송파구 잠실동
서울특별시 강동구 강일동,1174051500,상일동,1174010300,32044,11319,2.83,6160.86,서울특별시,강동구,강일동,강동구 강일동,강동구 강일동
서울특별시 강동구 강일동,1174051500,강일동,1174011000,32044,11319,2.83,4508.89,서울특별시,강동구,강일동,강동구 강일동,강동구 강일동
서울특별시 강동구 상일동,1174052000,상일동,1174010300,31951,11053,2.89,6160.86,서울특별시,강동구,상일동,강동구 상일동,강동구 상일동
서울특별시 강동구 명일1동,1174053000,명일동,1174010100,25205,9358,2.69,6783.31,서울특별시,강동구,명일1동,강동구 명일1동,강동구 명일동
서울특별시 강동구 명일2동,1174054000,명일동,1174010100,16574,5563,2.98,6783.31,서울특별시,강동구,명일2동,강동구 명일2동,강동구 명일동
서울특별시 강동구 고덕1동,1174055000,고덕동,1174010200,25452,8408,3.03,7281.59,서울특별시,강동구,고덕1동,강동구 고덕1동,강동구 고덕동
서울특별시 강동구 고덕2동,1174056000,고덕동,1174010200,21626,8191,2.64,7281.59,서울특별시,강동구,고덕2동,강동구 고덕2동,강동구 고덕동
서울특별시 강동구 암사1동,1174057000,암사동,1174010700,34597,14605,2.37,6043.68,서울특별시,강동구,암사1동,강동구 암사1동,강동구 암사동
서울특별시 강동구 암사2동,1174058000,암사동,1174010700,14902,5942,2.51,6043.68,서울특별시,강동구,암사2동,강동구 암사2동,강동구 암사동
서울특별시 강동구 암사3동,1174059000,암사동,1174010700,17455,5898,2.96,6043.68,서울특별시,강동구,암사3동,강동구 암사3동,강동구 암사동
서울특별시 강동구 천호1동,1174060000,천호동,1174010900,26550,11538,2.3,5327.28,서울특별시,강동구,천호1동,강동구 천호1동,강동구 천호동
서울특별시 강동구 천호2동,1174061000,천호동,1174010900,34927,16215,2.15,5327.28,서울특별시,강동구,천호2동,강동구 천호2동,강동구 천호동
서울특별시 강동구 천호3동,1174062000,천호동,1174010900,26140,12685,2.06,5327.28,서울특별시,강동구,천호3동,강동구 천호3동,강동구 천호동
서울특별시 강동구 성내1동,1174064000,성내동,1174010800,19405,7580,2.56,6010.61,서울특별시,강동구,성내1동,강동구 성내1동,강동구 성내동
서울특별시 강동구 성내2동,1174065000,성내동,1174010800,24026,11954,2.01,6010.61,서울특별시,강동구,성내2동,강동구 성내2동,강동구 성내동
서울특별시 강동구 성내3동,1174066000,성내동,1174010800,22682,9716,2.33,6010.61,서울특별시,강동구,성내3동,강동구 성내3동,강동구 성내동
서울특별시 강동구 길동,1174068500,길동,1174010500,44791,19714,2.27,6449.34,서울특별시,강동구,길동,강동구 길동,강동구 길동
서울특별시 강동구 둔촌1동,1174069000,둔촌동,1174010600,36,14,2.57,5761.6,서울특별시,강동구,둔촌1동,강동구 둔촌1동,강동구 둔촌동
서울특별시 강동구 둔촌2동,1174070000,둔촌동,1174010600,26071,10041,2.6,5761.6,서울특별시,강동구,둔촌2동,강동구 둔촌2동,강동구 둔촌동
